Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order
1497,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7342193456439217439,keep abortion safe and legal 💚 #prochoice #safeand,https://www.tiktok.com/@dontceceme/video/7342193456439217439,<a href='https://www.tiktok.com/@dontceceme/video/7342193456439217439' target='_blank' rel='noreferrer nofollow'>Open video</a>,keep abortion safe and legal 💚 #prochoice #safeandlegalabortions #keepabortionlegal #womensrights #voteblue #abortionban #roevwade #protectroevswade #fyp #foryou ,dontceceme,https://www.tiktok.com/@dontceceme,<a href='https://www.tiktok.com/@dontceceme' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},4.0
1498,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7349980598569651488,Will you be voting in the European elections next ,https://www.tiktok.com/@enriqueanartelazo/video/7349980598569651488,<a href='https://www.tiktok.com/@enriqueanartelazo/video/7349980598569651488' target='_blank' rel='noreferrer nofollow'>Open video</a>,Will you be voting in the European elections next June? Do you have any questions about the EU’s decision-making process and the role of the European Parliament in it? #europeanunion #euelections2024 #europeanparliament #eupolitics #europeanpolitics ,enriqueanartelazo,https://www.tiktok.com/@enriqueanartelazo,<a href='https://www.tiktok.com/@enriqueanartelazo' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},6.0
1499,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7356254892236852513,The European Parliament elections in June! 🇪🇺 Are ,https://www.tiktok.com/@europeanpolitics101/video/7356254892236852513,<a href='https://www.tiktok.com/@europeanpolitics101/video/7356254892236852513' target='_blank' rel='noreferrer nofollow'>Open video</a>,The European Parliament elections in June! 🇪🇺 Are you going to vote? 🗳️.                                                      #europeanunion #eu #🇪🇺 #europeanparliament #europeanelections #euelections2024 #europe #politics #elections #europeanstudies #fyp @europeanparliament @European Union ,europeanpolitics101,https://www.tiktok.com/@europeanpolitics101,<a href='https://www.tiktok.com/@europeanpolitics101' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},2.0
1500,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7358115411470126368,Don’t forget! From 6 to 9 June are European Electi,https://www.tiktok.com/@europahausleipzig/video/7358115411470126368,<a href='https://www.tiktok.com/@europahausleipzig/video/7358115411470126368' target='_blank' rel='noreferrer nofollow'>Open video</a>,Don’t forget! From 6 to 9 June are European Elections 🇪🇺🙏🏻 Go vote and participate actively!! #eu #europeanunion #vote #election2024 #europeanparliament #europeanelections @europeanparliament ,europahausleipzig,https://www.tiktok.com/@europahausleipzig,<a href='https://www.tiktok.com/@europahausleipzig' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},9.0
1501,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7363275405018680608,-4️⃣0️⃣ DAYS TO THE EP ELECTIONS 🗳️ 🗳️ Get ready t,https://www.tiktok.com/@obessu/video/7363275405018680608,<a href='https://www.tiktok.com/@obessu/video/7363275405018680608' target='_blank' rel='noreferrer nofollow'>Open video</a>,"-4️⃣0️⃣ DAYS TO THE EP ELECTIONS 🗳️ 🗳️ Get ready to amplify your voice and make an impact!  📣 Meet the passionate voices of @ISSU Ireland as they share their visions for the upcoming European Parliament elections!  From advocating for student rights to meaningful youth participation, they’re leading the way towards making a difference. 🌟Join us as we stand united for a future where every student’s voice counts!  Mark your calendars for June 6th/9th and let’s shape the future together! 🌍✊  NOTHING ABOUT US WITHOUT US! #YouthVote #StudentPower #EUelections #EPiC #TogetherEU #vote16",obessu,https://www.tiktok.com/@obessu,<a href='https://www.tiktok.com/@obessu' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},7.0
1502,{'general'},0,0,tk0,{'nl'},{'en'},{'vote anti-abortion european elections 2024 netherlands'},7363344621008735520,Change starts with the local and European election,https://www.tiktok.com/@davidjones084/video/7363344621008735520,<a href='https://www.tiktok.com/@davidjones084/video/7363344621008735520' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Change starts with the local and European elections.  If you want change, you have to vote for it in the European elections, in the local elections, and in the General Election when it comes. The number of candidates that Sinn Féin are running in the local elections is testament to our ambition to deliver change in every LEA across and to have representatives on every council after the local elections on June 7th.  We want councils to deliver for communities on housing, on planning and on delivering better local services. We are determined to elect the strongest possible team of Sinn Féin councillors to work with a SF led government after the next general election delivering the largest social and affordable home building programme in the history of the state. Voting for Sinn Féin in this election is the first step to getting this disastrous government out of office. A vote for Sinn Féin in the local elections is a vote for change. #votemichellegilnernewno1 #electaworker #votejonesno1 #voteforchange2024 #Westmeath ",davidjones084,https://www.tiktok.com/@davidjones084,<a href='https://www.tiktok.com/@davidjones084' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'3865'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_465_1'},{'2024-04-30T08:13:35.511678'},{'2024-04-30T08:13:35.511730'},0.0
1503,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7324682209523289377,"🔴 Avec 28,5% des intentions de vote aux #Européenn",https://www.tiktok.com/@nicolas.cresson/video/7324682209523289377,<a href='https://www.tiktok.com/@nicolas.cresson/video/7324682209523289377' target='_blank' rel='noreferrer nofollow'>Open video</a>,"🔴 Avec 28,5% des intentions de vote aux #Européennes2024 selon le dernier sondage ELABE (janvier 2024), le Rassemblement National (RN) creuse l'écart avec ses adversaires. Ils devancent Renaissance de 10 points et confortent leur première position. 🚀 On continue ! 🔴 La France des territoires, axée sur la ruralité, fait confiance au RN, le plaçant en tête avec 34% des intentions de vote aux #Européennes2024. 🔴 Incroyable soutien des employés ! 37% annoncent leur intention de voter pour le RN aux #Européennes2024. Le Rassemblement National, fidèle allié des employés, promet de défendre leurs intérêts face aux dérives de l'Union européenne, comme le travail détaché. 🚀 On continue ! 🔴 31% des actifs Français soutiennent la liste de Jordan Bardella, plaçant le RN en tête de leurs intentions de vote pour les #Européennes2024. Engagement ferme envers les TPE et PME, ainsi qu'à la défense de nos artisans et commerçants. #vivementle9juin ",nicolas.cresson,https://www.tiktok.com/@nicolas.cresson,<a href='https://www.tiktok.com/@nicolas.cresson' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},5.0
1504,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7326561396089457952,"Raphaël Glucksmann, future tête de liste du PS-Pla",https://www.tiktok.com/@lepointfr/video/7326561396089457952,<a href='https://www.tiktok.com/@lepointfr/video/7326561396089457952' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Raphaël Glucksmann, future tête de liste du PS-Place publique aux européennes est pris en étau entre la macronie et LFI #europeennes2024 #Glucksmann #elections2024 #Macron #LFI #fyp #fp",lepointfr,https://www.tiktok.com/@lepointfr,<a href='https://www.tiktok.com/@lepointfr' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},9.0
1505,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7338093364660735265,Si tu penses voter Jordan Bardella le 9 juin 2024 ,https://www.tiktok.com/@lepoliticienfr/video/7338093364660735265,<a href='https://www.tiktok.com/@lepoliticienfr/video/7338093364660735265' target='_blank' rel='noreferrer nofollow'>Open video</a>,Si tu penses voter Jordan Bardella le 9 juin 2024 dis le moi dans les commentaires ⬇️ Pour que la France retrouve ses couleurs et ses valeurs 🇫🇷 #bardella #europe #européenne #france #patriote #vote #urne #gouvernement #macron #lepen #rn #fn #2024 #2027 ,lepoliticienfr,https://www.tiktok.com/@lepoliticienfr,<a href='https://www.tiktok.com/@lepoliticienfr' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},1.0
1506,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7342111417958485281,"Ce week-end à Rome, la famille du @Party of Europe",https://www.tiktok.com/@joao_martins_pereira/video/7342111417958485281,<a href='https://www.tiktok.com/@joao_martins_pereira/video/7342111417958485281' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Ce week-end à Rome, la famille du @Party of European Socialists s’est réunie pour valider notre programme pour les élections européennes du 9 juin ainsi que designer Nicolas Schmit comme candidat commun. En France, le 9 juin, un seul vote, celui de la liste du @Parti socialiste et @Place publique avec Raphaël Glucksmann #elections2024 #unioneuropéenne #gauche #partisocialiste ",joao_martins_pereira,https://www.tiktok.com/@joao_martins_pereira,<a href='https://www.tiktok.com/@joao_martins_pereira' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},6.0
1507,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7343727555385527585,«Vous n'êtes pas dans une série télé. Vous êtes en,https://www.tiktok.com/@endirectfaitsdivers/video/7343727555385527585,<a href='https://www.tiktok.com/@endirectfaitsdivers/video/7343727555385527585' target='_blank' rel='noreferrer nofollow'>Open video</a>,«Vous n'êtes pas dans une série télé. Vous êtes en France en 2024. Le pays où l'on préfère parler de la guerre à la Russie que de la guerre en passe d'être perdue contre les narcotrafiquants»,endirectfaitsdivers,https://www.tiktok.com/@endirectfaitsdivers,<a href='https://www.tiktok.com/@endirectfaitsdivers' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},3.0
1508,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7345965845249625376,Nouvelles questions entretien naturalisation franç,https://www.tiktok.com/@dricefocus/video/7345965845249625376,<a href='https://www.tiktok.com/@dricefocus/video/7345965845249625376' target='_blank' rel='noreferrer nofollow'>Open video</a>,Nouvelles questions entretien naturalisation française Mars 2024 #pourtoi #france #naturalisationfrancaise #algeriensdefrance #marocainsdefrance ,dricefocus,https://www.tiktok.com/@dricefocus,<a href='https://www.tiktok.com/@dricefocus' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},7.0
1509,{'general'},0,0,tk0,{'fr'},{'en'},{'anti-war candidate european elections 2024 france'},7347101543813926177,Manon Aubry explique pourquoi il faut voter pour @,https://www.tiktok.com/@levieuxcontinent/video/7347101543813926177,<a href='https://www.tiktok.com/@levieuxcontinent/video/7347101543813926177' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Manon Aubry explique pourquoi il faut voter pour @La France insoumise - NUPES plutôt que pour le @Parti socialiste aux élections européennes de 2024, au meeting de lancement de leur campagne des élections européennes à Villepinte ce samedi 16 mars. #lafranceinsoumise #lfi #melenchon #jeanlucmelenchon #manonaubry ",levieuxcontinent,https://www.tiktok.com/@levieuxcontinent,<a href='https://www.tiktok.com/@levieuxcontinent' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__fr__en__france'},{'2024-04-28T15:30:00'},{'3912'},{'eu24--tk0_scheduled__2024-04-30T06:40:00+00:00_511_1'},{'2024-04-30T08:14:23.578486'},{'2024-04-30T08:14:23.578514'},0.0
